[2013-04-26 19:07:15 GEX 6] Creating a Scheduler Engine...  	in GS::Gex::SchedulerEngine::SchedulerEngine(QObject*)  	in sources\scheduler_engine.cpp
[2013-04-26 19:07:16 GEX 7] Load Url S:\galaxy_dev_master\galaxy_products\gex_product\bin/skins/aqua/pages/_gex_gtm_home.htm  	in void GexWebBrowser::loadUrl(const QString&)  	in sources\gex_web_browser.cpp
[2013-04-26 19:07:16 GEX 7] load Url file:///S:/galaxy_dev_master/galaxy_products/gex_product/bin/skins/aqua/pages/_gex_gtm_home.htm  	in void GexWebBrowser::loadUrl(const QUrl&)  	in sources\gex_web_browser.cpp
[2013-04-26 19:07:16 GEX 7] LoadStarted...  	in void GexWebView::onLoadStarted()  	in sources\gex_web_view.cpp
[2013-04-26 19:07:16 GEX 7] Add New Url S:/galaxy_dev_master/galaxy_products/gex_product/bin/skins/aqua/pages/_gex_gtm_home.htm  	in void GexMainwindow::AddNewUrl(QString)  	in sources\browser_dialog.cpp
[2013-04-26 19:07:16 GEX 6] Looking at OptionsCenter dll/so...  	in QString GexMainwindow::LoadOptionsCenter()  	in sources\gexmainwindow.cpp
[2013-04-26 19:07:16 GEX 7] Url changed to file:///S:/galaxy_dev_master/galaxy_products/gex_product/bin/skins/aqua/pages/_gex_gtm_home.htm  	in void GexWebView::onUrlChanged(const QUrl&)  	in sources\gex_web_view.cpp
[2013-04-26 19:07:16 GEX 7] Title changed : ''  	in void GexWebView::onTitleChanged(const QString&)  	in sources\gex_web_view.cpp
[2013-04-26 19:07:16 GEX 7] Title changed : 'Galaxy'  	in void GexWebView::onTitleChanged(const QString&)  	in sources\gex_web_view.cpp
[2013-04-26 19:07:16 GEX 7] LoadFinished : ok  	in void GexWebView::onLoadFinished(bool)  	in sources\gex_web_view.cpp
[2013-04-26 19:07:16 GEX 7] onBrowserAction 0 :  (from url )...  	in void GexMainwindow::onBrowserAction(const GexWebBrowserAction&)  	in sources\browser_dialog.cpp
[2013-04-26 19:07:16 GEX 7]  bBrowser = browser  	in void GexMainwindow::ShowHtmlBrowser(bool)  	in sources\browser_dialog.cpp
[2013-04-26 19:07:16 GEX 7] onBrowserAction ok  	in void GexMainwindow::onBrowserAction(const GexWebBrowserAction&)  	in sources\browser_dialog.cpp
[2013-04-26 19:07:16 GEX 6]  RefreshOptionsCenter : 31 sections...  	in bool GexMainwindow::RefreshOptionsCenter() const  	in sources\gexmainwindow.cpp
[2013-04-26 19:07:16 GEX 7]  OptionsCenter configured.  	in QString GexMainwindow::LoadOptionsCenter()  	in sources\gexmainwindow.cpp
[2013-04-26 19:07:16 GEX 6] Load OptionsCenter result: ok  	in void GexMainwindow::OnEngineReady()  	in sources\gexmainwindow_onstart.cpp
[2013-04-26 19:07:16 GEX 5] Execution of on_start.js script : undefined  	in void GS::Gex::Engine::OnLicenseReady()  	in sources\engine.cpp
[2013-04-26 19:07:45 GEX 6] new ClientSocket  	in ClientSocket::ClientSocket(int, QObject*, const char*)  	in sources\gtm\gtm_sockets.cpp
[2013-04-26 19:07:45 GEX 5] Gtm MainWidget client Station Open...  	in void Gtm_MainWidget::clientStationOpen(ClientSocket*)  	in sources\gtm\gtm_mainwidget.cpp
[2013-04-26 19:07:45 GEX 5] new ClientNode  	in ClientNode::ClientNode(ClientSocket*)  	in sources\gtm\gtm_mainwidget.cpp
[2013-04-26 19:07:45 GEX 5] StationInfo clear...  	in void CStationInfo::clear(bool)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 5] new Station  	in CStation::CStation()  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 5] Client version 3.0 is calling...  	in bool ClientSocket::ProcessMessage_Q_CFC(tagQ_CFC*)  	in sources\gtm\gtm_sockets.cpp
[2013-04-26 19:07:45 GEX 5] Gtm MainWidget client Init...  	in void Gtm_MainWidget::clientInit(int, tagQ_INIT*, tagR_INIT*)  	in sources\gtm\gtm_mainwidget.cpp
[2013-04-26 19:07:45 GEX 6] Gtm MainWidget client TestList received...  	in void Gtm_MainWidget::clientTestList(int, tagQ_TESTLIST*, tagR_TESTLIST*)  	in sources\gtm\gtm_mainwidget.cpp
[2013-04-26 19:07:45 GEX 5] Gtm_MainWidget::clientPatInit_Static  	in void Gtm_MainWidget::clientPatInit_Static(int, tagQ_PATCONFIG_STATIC*, tagR_PATCONFIG_STATIC*)  	in sources\gtm\gtm_mainwidget.cpp
[2013-04-26 19:07:45 GEX 7] Creating a new CSiteTestResults for site 7...  	in void Gtm_TesterWindow::clientTestResults(tagRESULTS*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:07:45 GEX 6] GTM Create Test List for site 7 ...  	in QString Gtm_TesterWindow::CreateTestList(CSiteTestResults*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] 65 tests created in Test List.  	in QString Gtm_TesterWindow::CreateTestList(CSiteTestResults*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 301, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 302, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 303, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 304, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 305, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 306, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 307, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 308, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 309, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 310, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 311, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 312, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 313, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 314, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 315, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 316, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 401, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 402, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 403, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 406, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 407, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 409, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 410, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 411, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 412, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 414, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 415, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 416, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 417, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 418, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 420, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 421, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 502, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 503, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 504, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 505, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 506, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 507, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 508, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 509, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 511, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 601, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 602, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 603, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 604, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 605, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 606, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 607, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 609, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 610, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 611, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 613, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 614, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 615, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 617, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 618, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 619, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 620, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 621, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 622, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 623, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 624, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 625, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 713, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating TestCell Buffer for site 7, test 714, size=200  	in bool CSiteTestResults::AllocateTestCellBuffer(CTest*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:45 GEX 6] Allocating Binning Buffer for site 7, size=200  	in bool CSiteTestResults::AllocateBinningBuffer()  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:46 GEX 6] Gtm MainWidget client Prod Info received...  	in void Gtm_MainWidget::clientProdInfo(int, tagPRODINFO*)  	in sources\gtm\gtm_mainwidget.cpp
[2013-04-26 19:07:58 GEX 5] ComputeDynamicPatLimits...  	in bool CStation::ComputeDynamicPatLimits(CSiteTestResults*)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:58 GEX 5] ComputeDynamicPatLimits...  	in bool CStation::ComputeDynamicPatLimits(QList<int>&)  	in sources\gtm\gtm_data_processing.cpp
[2013-04-26 19:07:58 GEX 6] Computing DPAT limits on Test 421 Site 7  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:07:58 GEX 6] Initial distribution shape: Gaussian  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:07:58 GEX 7] Minimum samples required: 50  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:07:58 GEX 7] Valid samples found: 50  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:07:58 GEX 7] Samples start after noise: -0.10906  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
